748;Geologisches und Mineralogisches Museum der Universität Kiel
749;Regione Marche / SchedeBDM:AN
750;Don Juan Archiv Wien
751;Sinebrychoffin taidemuseo
752;Library of the Lithuanian Academy Sciences
753;Myto Records S.a.s. / Qualiton Imports, Ltd.
754;CulturaItalia
755;Biblioteka Cyfrowa Politechniki Warszawskiej
756;Hagyományok Háza
757;Bjerkebæk
758;Herr Zopfs Friseurmuseum
759;Royal Albert Memorial Museum
760;Universitäts- und Landesbibliothek Darmstadt
761;Dr.Fr.R.Kreutzwaldi Memoriaalmuuseum
762;Dichter- und Stadtmuseum Liestal
763;Eesti Tarbekunsti- ja Disainimuuseum
764;Museum De Mindere, Sint-Truiden
765;Universidade de Lisboa
766;Kuny Domokos Múzeum - Tata
767;Tyne and Wear Imagine
